Year,Month,Day,Hour,Minute,Load
2019,12,12,20,22,9.5
2019,12,12,20,37,10.3
2019,12,12,20,52,14.8
2019,12,12,21,07,18.9
2019,12,12,21,22,20.9
2019,12,12,21,37,17.6
2019,12,12,21,52,16.5
2019,12,12,22,07,15.1
2019,12,12,22,22,15.5
2019,12,12,22,37,11.3
2019,12,12,22,52,10.7
2019,12,12,23,07,11.9
2019,12,12,23,22,14.2
2019,12,12,23,37,11.2
2019,12,12,23,52,11.5
2019,12,12,00,07,12.0
2019,12,12,00,22,8.7
2019,12,12,00,37,6.5
2019,12,12,00,52,7.9
2019,12,12,01,07,9.0
2019,12,12,01,22,8.9
2019,12,12,01,37,7.6
2019,12,12,01,52,8.4
2019,12,12,02,07,8.6
2019,12,12,02,22,8.5
2019,12,12,02,37,7.4
2019,12,12,02,52,7.9
2019,12,12,03,07,8.8
2019,12,12,03,22,9.0
2019,12,12,03,37,6.9
2019,12,12,03,52,7.7
2019,12,12,04,07,8.7
2019,12,12,04,22,9.8
2019,12,12,04,37,7.6
2019,12,12,04,52,8.5
2019,12,12,05,07,8.7
2019,12,12,05,22,9.1
2019,12,12,05,37,7.4
2019,12,12,05,52,7.8
2019,12,12,06,07,9.3
2019,12,12,06,22,8.0
2019,12,12,06,37,7.6
2019,12,12,06,52,8.4
2019,12,12,07,07,10.1
2019,12,12,07,22,9.0
2019,12,12,07,37,9.2
2019,12,12,07,52,12.7
2019,12,12,08,07,12.1
2019,12,12,08,22,13.6
2019,12,12,08,37,15.9
2019,12,12,08,52,9.9
2019,12,12,09,07,7.9
2019,12,12,09,22,11.0
2019,12,12,09,37,13.1
2019,12,12,09,52,10.4
2019,12,12,10,07,12.5
2019,12,12,10,22,12.8
2019,12,12,10,37,11.2
2019,12,12,10,52,10.2
2019,12,12,11,07,11.9
2019,12,12,11,22,18.0
2019,12,12,11,37,10.9
2019,12,12,11,52,11.1
2019,12,12,12,07,12.9
2019,12,12,12,22,13.9
2019,12,12,12,37,23.1
2019,12,12,12,52,20.1
2019,12,12,13,07,15.0
2019,12,12,13,22,12.1
2019,12,12,13,37,11.8
2019,12,12,13,52,12.3
2019,12,12,14,07,14.9
2019,12,12,14,22,12.5
2019,12,12,14,37,12.2
2019,12,12,14,52,12.3
2019,12,12,15,07,12.1
2019,12,12,15,22,13.4
2019,12,12,15,37,14.9
2019,12,12,15,52,10.2
2019,12,12,16,07,11.0
2019,12,12,16,22,15.8
2019,12,12,16,37,13.1
2019,12,12,16,52,9.6
2019,12,12,17,07,10.9
2019,12,12,17,22,12.9
2019,12,12,17,37,13.3
2019,12,12,17,52,11.3
2019,12,12,18,07,11.9
2019,12,12,18,22,12.3
2019,12,12,18,37,15.2
2019,12,12,18,52,14.5
2019,12,12,19,07,14.3
2019,12,12,19,22,16.0
2019,12,12,19,37,12.5
2019,12,12,19,52,15.2
2019,12,12,20,07,12.7
2019,12,12,20,22,11.5
2019,12,12,20,37,12.4
2019,12,12,20,52,10.6
2019,12,12,21,07,6.9
2019,12,12,21,22,8.6
2019,12,12,21,37,15.8
2019,12,12,21,52,11.8
2019,12,12,22,07,9.1
2019,12,12,22,22,8.8
2019,12,12,22,37,9.2
2019,12,12,22,52,13.4
2019,12,12,23,07,8.1
2019,12,12,23,22,9.0
2019,12,12,23,37,9.9
2019,12,12,23,52,11.1
2019,12,12,00,07,8.2
2019,12,12,00,22,9.1
2019,12,12,00,37,9.9
2019,12,12,00,52,8.0
2019,12,12,01,07,6.6
2019,12,12,01,22,9.3
2019,12,12,01,37,9.7
2019,12,12,01,52,7.9
2019,12,12,02,07,7.1
2019,12,12,02,22,8.5
2019,12,12,02,37,9.3
2019,12,12,02,52,7.6
2019,12,12,03,07,8.5
2019,12,12,03,22,9.0
2019,12,12,03,37,9.0
2019,12,12,03,52,7.6
2019,12,12,04,07,8.1
2019,12,12,04,22,9.0
2019,12,12,04,37,8.0
2019,12,12,04,52,7.8
2019,12,12,05,07,9.0
2019,12,12,05,22,9.0
2019,12,12,05,37,7.4
2019,12,12,05,52,8.4
2019,12,12,06,07,9.5
2019,12,12,06,22,7.7
2019,12,12,06,37,9.2
2019,12,12,06,52,9.6
2019,12,12,07,07,7.8
2019,12,12,07,22,11.0
2019,12,12,07,37,9.6
2019,12,12,07,52,7.9
2019,12,12,08,07,9.1
2019,12,12,08,22,11.4
2019,12,12,08,37,11.1
2019,12,12,08,52,11.6
2019,12,12,09,07,13.3
2019,12,12,09,22,12.9
2019,12,12,09,37,13.6
2019,12,12,09,52,10.6
2019,12,12,10,07,7.9
2019,12,12,10,22,7.5
2019,12,12,10,37,14.4
2019,12,12,10,52,13.7
2019,12,12,11,07,13.7
2019,12,12,11,22,13.6
2019,12,12,11,37,15.4
2019,12,12,11,52,15.2
2019,12,12,12,07,15.0
2019,12,12,12,22,15.1
2019,12,12,12,37,13.8
2019,12,12,12,52,16.5
2019,12,12,13,07,12.2
2019,12,12,13,22,12.4
2019,12,12,13,37,9.9
2019,12,12,13,52,9.5
2019,12,12,14,07,12.2
2019,12,12,14,22,12.4
2019,12,12,14,37,12.3
2019,12,12,14,52,12.3
2019,12,12,15,07,7.0
2019,12,12,15,22,12.1
2019,12,12,15,37,21.1
2019,12,12,15,52,16.6
2019,12,12,16,07,14.8
2019,12,12,16,22,18.4
2019,12,12,16,37,21.0
2019,12,12,16,52,16.5
2019,12,12,17,07,15.4
2019,12,12,17,22,13.7
2019,12,12,17,37,15.4
2019,12,12,17,52,14.9
2019,12,12,18,07,14.2
2019,12,12,18,22,14.0
2019,12,12,18,37,13.3
2019,12,12,18,52,11.6
2019,12,12,19,07,12.4
2019,12,12,19,22,12.2
2019,12,12,19,37,11.7
2019,12,12,19,52,12.1
2019,12,12,20,07,13.3
2019,12,12,20,22,11.5
2019,12,12,20,37,13.0
2019,12,12,20,52,13.1
2019,12,12,21,07,10.8
2019,12,12,21,22,11.7
2019,12,12,21,37,10.5
2019,12,12,21,52,9.8
2019,12,12,22,07,11.3
2019,12,12,22,22,10.8
2019,12,12,22,37,9.9
2019,12,12,22,52,11.2
2019,12,12,23,07,10.4
2019,12,12,23,22,12.7
2019,12,12,23,37,11.2
2019,12,12,23,52,10.2
2020,01,01,00,07,10.5
2020,01,01,00,22,9.6
2020,01,01,00,37,9.9
2020,01,01,00,52,10.1
2020,01,01,01,07,10.5
2020,01,01,01,22,8.9
2020,01,01,01,37,10.5
2020,01,01,01,52,9.7
2020,01,01,02,07,9.6
2020,01,01,02,22,10.7
2020,01,01,02,37,10.7
2020,01,01,02,52,11.6
2020,01,01,03,07,10.2
2020,01,01,03,22,9.5
2020,01,01,03,37,9.8
2020,01,01,03,52,9.4
2020,01,01,04,07,10.9
2020,01,01,04,22,9.9
2020,01,01,04,37,9.5
2020,01,01,04,52,11.1
2020,01,01,05,07,11.9
2020,01,01,05,22,9.3
2020,01,01,05,37,10.6
2020,01,01,05,52,9.2
2020,01,01,06,07,9.8
2020,01,01,06,22,12.8
2020,01,01,06,37,9.0
2020,01,01,06,52,9.2
2020,01,01,07,07,12.2
2020,01,01,07,22,9.4
2020,01,01,07,37,8.8
2020,01,01,07,52,9.8
2020,01,01,08,07,10.0
2020,01,01,08,22,9.2
2020,01,01,08,37,9.5
2020,01,01,08,52,8.2
2020,01,01,09,07,9.0
2020,01,01,09,22,9.2
2020,01,01,09,37,8.5
2020,01,01,09,52,9.9
2020,01,01,10,07,14.1
2020,01,01,10,22,12.5
2020,01,01,10,37,12.5
2020,01,01,10,52,7.8
2020,01,01,11,07,10.0
2020,01,01,11,22,10.7
2020,01,01,11,37,12.0
2020,01,01,11,52,8.9
2020,01,01,12,07,12.5
2020,01,01,12,22,10.7
2020,01,01,12,37,9.1
2020,01,01,12,52,14.7
2020,01,01,13,07,16.3
2020,01,01,13,22,14.4
2020,01,01,13,37,13.8
2020,01,01,13,52,11.6
2020,01,01,14,07,10.0
2020,01,01,14,22,13.7
2020,01,01,14,37,13.1
2020,01,01,14,52,15.6
2020,01,01,15,07,11.7
2020,01,01,15,22,11.5
2020,01,01,15,37,14.7
2020,01,01,15,52,16.1
2020,01,01,16,07,11.7
2020,01,01,16,22,12.2
2020,01,01,16,37,12.9
2020,01,01,16,52,14.8
2020,01,01,17,07,11.8
2020,01,01,17,22,14.3
2020,01,01,17,37,12.2
2020,01,01,17,52,12.7
2020,01,01,18,07,15.6
2020,01,01,18,22,14.5
2020,01,01,18,37,14.3
2020,01,01,18,52,15.4
2020,01,01,19,07,12.6
2020,01,01,19,22,13.1
2020,01,01,19,37,11.2
2020,01,01,19,52,13.1
2020,01,01,20,07,13.8
2020,01,01,20,22,13.3
2020,01,01,20,37,11.2
2020,01,01,20,52,11.1
2020,01,01,21,07,12.0
2020,01,01,21,22,11.3
2020,01,01,21,37,11.6
2020,01,01,21,52,11.6
2020,01,01,22,07,12.2
2020,01,01,22,22,11.1
2020,01,01,22,37,13.1
2020,01,01,22,52,10.7
2020,01,01,23,07,13.7
2020,01,01,23,22,10.9
2020,01,01,23,37,8.9
2020,01,01,23,52,10.4
2020,01,01,00,07,8.5
2020,01,01,00,22,9.4
2020,01,01,00,37,10.4
2020,01,01,00,52,10.2
2020,01,01,01,07,8.5
2020,01,01,01,22,10.2
2020,01,01,01,37,10.1
2020,01,01,01,52,8.4
2020,01,01,02,07,9.4
2020,01,01,02,22,7.6
2020,01,01,02,37,8.1
2020,01,01,02,52,9.8
2020,01,01,03,07,9.3
2020,01,01,03,22,8.2
2020,01,01,03,37,10.2
2020,01,01,03,52,9.5
2020,01,01,04,07,8.4
2020,01,01,04,22,9.5
2020,01,01,04,37,8.1
2020,01,01,04,52,9.8
2020,01,01,05,07,9.3
2020,01,01,05,22,8.0
2020,01,01,05,37,10.3
2020,01,01,05,52,9.8
2020,01,01,06,07,9.4
2020,01,01,06,22,9.4
2020,01,01,06,37,9.9
2020,01,01,06,52,8.9
2020,01,01,07,07,10.0
2020,01,01,07,22,9.7
2020,01,01,07,37,12.3
2020,01,01,07,52,11.6
2020,01,01,08,07,11.7
2020,01,01,08,22,14.0
2020,01,01,08,37,12.1
2020,01,01,08,52,12.9
2020,01,01,09,07,13.6
2020,01,01,09,22,12.6
2020,01,01,09,37,15.9
2020,01,01,09,52,12.7
2020,01,01,10,07,14.5
2020,01,01,10,22,11.5
2020,01,01,10,37,10.6
2020,01,01,10,52,11.8
2020,01,01,11,07,9.5
2020,01,01,11,22,11.0
2020,01,01,11,37,9.6
2020,01,01,11,52,10.9
2020,01,01,12,07,12.6
2020,01,01,12,22,14.4
2020,01,01,12,37,11.9
2020,01,01,12,52,13.6
2020,01,01,13,07,13.6
2020,01,01,13,22,10.7
2020,01,01,13,37,11.3
2020,01,01,13,52,13.6
2020,01,01,14,07,12.3
2020,01,01,14,22,14.4
2020,01,01,14,37,14.3
2020,01,01,14,52,14.6
2020,01,01,15,07,11.0
2020,01,01,15,22,13.1
2020,01,01,15,37,12.9
2020,01,01,15,52,13.1
2020,01,01,16,07,11.5
2020,01,01,16,22,11.1
2020,01,01,16,37,12.0
2020,01,01,16,52,14.2
2020,01,01,17,07,12.0
2020,01,01,17,22,11.8
2020,01,01,17,37,10.8
2020,01,01,17,52,14.5
2020,01,01,18,07,10.0
2020,01,01,18,22,12.2
2020,01,01,18,37,11.9
2020,01,01,18,52,14.1
2020,01,01,19,07,13.9
2020,01,01,19,22,14.6
2020,01,01,19,37,13.9
2020,01,01,19,52,14.5
2020,01,01,20,07,15.0
2020,01,01,20,22,13.9
2020,01,01,20,37,13.0
2020,01,01,20,52,10.8
2020,01,01,21,07,9.4
2020,01,01,21,22,13.4
2020,01,01,21,37,13.4
2020,01,01,21,52,14.4
2020,01,01,22,07,20.3
2020,01,01,22,22,13.1
2020,01,01,22,37,10.0
2020,01,01,22,52,8.5
2020,01,01,23,07,11.8
2020,01,01,23,22,16.4
2020,01,01,23,37,16.6
2020,01,01,23,52,12.9
2020,01,01,00,07,9.6
2020,01,01,00,22,11.8
2020,01,01,00,37,12.3
2020,01,01,00,52,11.4
2020,01,01,01,07,13.1
2020,01,01,01,22,11.0
2020,01,01,01,37,7.4
2020,01,01,01,52,8.5
2020,01,01,02,07,8.8
2020,01,01,02,22,10.0
2020,01,01,02,37,9.5
2020,01,01,02,52,9.0
2020,01,01,03,07,9.3
2020,01,01,03,22,8.6
2020,01,01,03,37,10.0
2020,01,01,03,52,8.3
2020,01,01,04,07,8.8
2020,01,01,04,22,9.4
2020,01,01,04,37,8.0
2020,01,01,04,52,9.3
2020,01,01,05,07,9.0
2020,01,01,05,22,8.0
2020,01,01,05,37,9.0
2020,01,01,05,52,8.2
2020,01,01,06,07,7.5
2020,01,01,06,22,8.6
2020,01,01,06,37,9.7
2020,01,01,06,52,7.6
2020,01,01,07,07,7.6
2020,01,01,07,22,8.7
2020,01,01,07,37,12.1
2020,01,01,07,52,8.0
2020,01,01,08,07,8.4
2020,01,01,08,22,10.5
2020,01,01,08,37,9.4
2020,01,01,08,52,10.3
2020,01,01,09,07,13.1
2020,01,01,09,22,24.5
2020,01,01,09,37,11.8
2020,01,01,09,52,10.3
2020,01,01,10,07,12.3
2020,01,01,10,22,11.6
2020,01,01,10,37,11.3
2020,01,01,10,52,13.1
2020,01,01,11,07,11.9
2020,01,01,11,22,9.6
2020,01,01,11,37,9.7
2020,01,01,11,52,12.4
2020,01,01,12,07,10.5
2020,01,01,12,22,8.6
2020,01,01,12,37,9.8
2020,01,01,12,52,14.3
2020,01,01,13,07,14.9
2020,01,01,13,22,11.3
2020,01,01,13,37,11.0
2020,01,01,13,52,11.4
2020,01,01,14,07,13.0
2020,01,01,14,22,11.6
2020,01,01,14,37,11.8
2020,01,01,14,52,13.7
2020,01,01,15,07,9.4
2020,01,01,15,22,10.5
2020,01,01,15,37,11.1
2020,01,01,15,52,13.1
2020,01,01,16,07,13.9
2020,01,01,16,22,11.4
2020,01,01,16,37,16.2
2020,01,01,16,52,11.0
2020,01,01,17,07,10.1
2020,01,01,17,22,10.1
2020,01,01,17,37,13.4
2020,01,01,17,52,14.1
2020,01,01,18,07,11.9
2020,01,01,18,22,11.2
2020,01,01,18,37,11.1
2020,01,01,18,52,11.7
2020,01,01,19,07,12.6
2020,01,01,19,22,11.1
2020,01,01,19,37,11.4
2020,01,01,19,52,12.4
2020,01,01,20,07,10.1
2020,01,01,20,22,12.6
2020,01,01,20,37,12.6
2020,01,01,20,52,9.5
2020,01,01,21,07,10.6
2020,01,01,21,22,10.7
2020,01,01,21,37,10.3
2020,01,01,21,52,8.4
2020,01,01,22,07,9.2
2020,01,01,22,22,9.4
2020,01,01,22,37,10.9
2020,01,01,22,52,8.8
2020,01,01,23,07,12.5
2020,01,01,23,22,10.4
2020,01,01,23,37,9.9
2020,01,01,23,52,11.0
2020,01,01,00,07,9.7
2020,01,01,00,22,10.7
2020,01,01,00,37,10.3
2020,01,01,00,52,7.7
2020,01,01,01,07,8.3
2020,01,01,01,22,9.5
2020,01,01,01,37,10.5
2020,01,01,01,52,10.5
2020,01,01,02,07,8.8
2020,01,01,02,22,9.7
2020,01,01,02,37,8.4
2020,01,01,02,52,10.2
2020,01,01,03,07,9.4
2020,01,01,03,22,8.8
2020,01,01,03,37,9.8
2020,01,01,03,52,9.2
2020,01,01,04,07,10.1
2020,01,01,04,22,9.5
2020,01,01,04,37,8.6
2020,01,01,04,52,9.8
2020,01,01,05,07,9.9
2020,01,01,05,22,11.7
2020,01,01,05,37,11.5
2020,01,01,05,52,11.1
2020,01,01,06,07,10.6
2020,01,01,06,22,10.4
2020,01,01,06,37,10.3
2020,01,01,06,52,8.1
2020,01,01,07,07,9.6
2020,01,01,07,22,9.8
2020,01,01,07,37,10.2
2020,01,01,07,52,9.7
2020,01,01,08,07,9.5
2020,01,01,08,22,11.6
2020,01,01,08,37,12.2
2020,01,01,08,52,12.4
2020,01,01,09,07,15.8
2020,01,01,09,22,14.0
2020,01,01,09,37,16.8
2020,01,01,09,52,16.9
2020,01,01,10,07,12.2
2020,01,01,10,22,10.0
2020,01,01,10,37,10.5
2020,01,01,10,52,11.7
2020,01,01,11,07,11.3
2020,01,01,11,22,15.9
2020,01,01,11,37,11.8
2020,01,01,11,52,11.6
2020,01,01,12,07,11.8
2020,01,01,12,22,15.5
2020,01,01,12,37,16.4
2020,01,01,12,52,15.6
2020,01,01,13,07,14.6
2020,01,01,13,22,8.8
2020,01,01,13,37,13.6
2020,01,01,13,52,13.8
2020,01,01,14,07,13.5
2020,01,01,14,22,12.6
2020,01,01,14,37,11.5
2020,01,01,14,52,11.6
2020,01,01,15,07,13.3
2020,01,01,15,22,10.7
2020,01,01,15,37,13.0
2020,01,01,15,52,12.2
2020,01,01,16,07,13.0
2020,01,01,16,22,14.5
2020,01,01,16,37,13.2
2020,01,01,16,52,13.8
2020,01,01,17,07,14.2
2020,01,01,17,22,14.6
2020,01,01,17,37,12.5
2020,01,01,17,52,13.7
2020,01,01,18,07,15.7
2020,01,01,18,22,12.0
2020,01,01,18,37,14.4
2020,01,01,18,52,15.3
2020,01,01,19,07,14.7
2020,01,01,19,22,14.0
2020,01,01,19,37,13.2
2020,01,01,19,52,13.8
2020,01,01,20,07,12.9
2020,01,01,20,22,13.6
2020,01,01,20,37,13.5
2020,01,01,20,52,15.0
2020,01,01,21,07,10.6
2020,01,01,21,22,15.3
2020,01,01,21,37,14.1
2020,01,01,21,52,11.1
2020,01,01,22,07,11.0
2020,01,01,22,22,12.9
2020,01,01,22,37,13.5
2020,01,01,22,52,17.1
2020,01,01,23,07,13.1
2020,01,01,23,22,12.9
2020,01,01,23,37,14.6
2020,01,01,23,52,12.4
2020,01,01,00,07,14.2
2020,01,01,00,22,12.3
2020,01,01,00,37,8.4
2020,01,01,00,52,7.8
2020,01,01,01,07,10.6
2020,01,01,01,22,10.1
2020,01,01,01,37,13.0
2020,01,01,01,52,12.6
2020,01,01,02,07,11.3
2020,01,01,02,22,12.3
2020,01,01,02,37,12.0
2020,01,01,02,52,20.9
2020,01,01,03,07,16.1
2020,01,01,03,22,13.1
2020,01,01,03,37,23.6
2020,01,01,03,52,12.9
2020,01,01,04,07,9.3
2020,01,01,04,22,10.1
2020,01,01,04,37,13.1
2020,01,01,04,52,13.8
2020,01,01,05,07,13.8
2020,01,01,05,22,12.4
2020,01,01,05,37,13.2
2020,01,01,05,52,14.0
2020,01,01,06,07,14.2
2020,01,01,06,22,13.8
2020,01,01,06,37,13.4
2020,01,01,06,52,13.3
2020,01,01,07,07,10.6
2020,01,01,07,22,9.8
2020,01,01,07,37,10.4
2020,01,01,07,52,10.4
2020,01,01,08,07,9.4
2020,01,01,08,22,10.8
2020,01,01,08,37,12.9
2020,01,01,08,52,11.0
2020,01,01,09,07,14.8
2020,01,01,09,22,15.5
2020,01,01,09,37,13.7
2020,01,01,09,52,10.1
2020,01,01,10,07,10.5
2020,01,01,10,22,11.9
2020,01,01,10,37,10.8
2020,01,01,10,52,13.4
2020,01,01,11,07,18.5
2020,01,01,11,22,15.5
2020,01,01,11,37,19.7
2020,01,01,11,52,20.3
2020,01,01,12,07,18.0
2020,01,01,12,22,18.7
2020,01,01,12,37,18.0
2020,01,01,12,52,17.0
2020,01,01,13,07,15.2
2020,01,01,13,22,16.7
2020,01,01,13,37,17.8
2020,01,01,13,52,13.5
2020,01,01,14,07,14.0
2020,01,01,14,22,10.2
2020,01,01,14,37,16.8
2020,01,01,14,52,16.9
2020,01,01,15,07,18.4
2020,01,01,15,22,16.9
2020,01,01,15,37,24.5
2020,01,01,15,52,15.1
2020,01,01,16,07,13.0
2020,01,01,16,22,15.1
2020,01,01,16,37,19.4
2020,01,01,16,52,19.0
2020,01,01,17,07,16.3
2020,01,01,17,22,17.2
2020,01,01,17,37,17.8
2020,01,01,17,52,17.6
2020,01,01,18,07,15.8
2020,01,01,18,22,13.7
2020,01,01,18,37,14.6
2020,01,01,18,52,13.1
2020,01,01,19,07,13.3
2020,01,01,19,22,15.0
2020,01,01,19,37,15.8
2020,01,01,19,52,15.3
2020,01,01,20,07,13.9
2020,01,01,20,22,13.8
2020,01,01,20,37,15.2
2020,01,01,20,52,13.2
2020,01,01,21,07,10.7
2020,01,01,21,22,15.7
2020,01,01,21,37,19.1
2020,01,01,21,52,11.5
2020,01,01,22,07,10.2
2020,01,01,22,22,10.9
2020,01,01,22,37,12.5
2020,01,01,22,52,9.3
2020,01,01,23,07,7.7
2020,01,01,23,22,10.2
2020,01,01,23,37,11.4
2020,01,01,23,52,11.5
2020,01,01,00,07,8.7
2020,01,01,00,22,6.9
2020,01,01,00,37,9.2
2020,01,01,00,52,10.3
2020,01,01,01,07,8.4
2020,01,01,01,22,8.3
2020,01,01,01,37,9.4
2020,01,01,01,52,9.6
2020,01,01,02,07,7.4
2020,01,01,02,22,8.2
2020,01,01,02,37,8.8
2020,01,01,02,52,8.2
2020,01,01,03,07,8.0
2020,01,01,03,22,8.5
2020,01,01,03,37,9.9
2020,01,01,03,52,7.4
2020,01,01,04,07,7.9
2020,01,01,04,22,8.9
2020,01,01,04,37,9.4
2020,01,01,04,52,7.3
2020,01,01,05,07,7.9
2020,01,01,05,22,9.0
2020,01,01,05,37,8.0
2020,01,01,05,52,7.3
2020,01,01,06,07,10.7
2020,01,01,06,22,10.0
2020,01,01,06,37,7.4
2020,01,01,06,52,8.0
2020,01,01,07,07,8.6
2020,01,01,07,22,9.6
2020,01,01,07,37,7.1
2020,01,01,07,52,8.2
2020,01,01,08,07,10.3
2020,01,01,08,22,8.7
2020,01,01,08,37,7.3
2020,01,01,08,52,10.6
2020,01,01,09,07,12.0
2020,01,01,09,22,15.3
2020,01,01,09,37,10.7
2020,01,01,09,52,12.6
2020,01,01,10,07,13.7
2020,01,01,10,22,14.2
2020,01,01,10,37,16.0
2020,01,01,10,52,14.5
2020,01,01,11,07,12.5
2020,01,01,11,22,12.9
2020,01,01,11,37,9.4
2020,01,01,11,52,10.1
2020,01,01,12,07,18.0
2020,01,01,12,22,11.6
2020,01,01,12,37,12.8
2020,01,01,12,52,16.5
2020,01,01,13,07,12.7
2020,01,01,13,22,8.2
2020,01,01,13,37,13.2
2020,01,01,13,52,11.7
2020,01,01,14,07,14.4
2020,01,01,14,22,11.0
2020,01,01,14,37,11.7
2020,01,01,14,52,14.3
2020,01,01,15,07,14.5
2020,01,01,15,22,11.9
2020,01,01,15,37,10.8
2020,01,01,15,52,13.7
2020,01,01,16,07,15.2
2020,01,01,16,22,15.4
2020,01,01,16,37,15.7
2020,01,01,16,52,18.3
2020,01,01,17,07,11.0
2020,01,01,17,22,13.7
2020,01,01,17,37,12.7
2020,01,01,17,52,17.8
2020,01,01,18,07,21.7
2020,01,01,18,22,12.0
2020,01,01,18,37,13.3
2020,01,01,18,52,16.8
2020,01,01,19,07,18.8
2020,01,01,19,22,16.2
2020,01,01,19,37,19.1
2020,01,01,19,52,20.0
2020,01,01,20,07,16.6
2020,01,01,20,22,15.1
2020,01,01,20,37,15.7
2020,01,01,20,52,17.5
2020,01,01,21,07,17.6
2020,01,01,21,22,27.1
2020,01,01,21,37,25.6
2020,01,01,21,52,11.3
2020,01,01,22,07,14.1
2020,01,01,22,22,14.1
2020,01,01,22,37,18.2
2020,01,01,22,52,15.3
2020,01,01,23,07,14.3
2020,01,01,23,22,13.6
2020,01,01,23,37,12.1
2020,01,01,23,52,10.3
2020,01,01,00,07,9.6
2020,01,01,00,22,11.5
2020,01,01,00,37,10.3
2020,01,01,00,52,7.9
2020,01,01,01,07,8.9
2020,01,01,01,22,9.0
2020,01,01,01,37,10.2
2020,01,01,01,52,8.3
2020,01,01,02,07,8.2
2020,01,01,02,22,9.4
2020,01,01,02,37,9.4
2020,01,01,02,52,8.7
2020,01,01,03,07,8.6
2020,01,01,03,22,8.5
2020,01,01,03,37,8.5
2020,01,01,03,52,10.1
2020,01,01,04,07,8.0
2020,01,01,04,22,8.4
2020,01,01,04,37,9.3
2020,01,01,04,52,9.8
2020,01,01,05,07,8.8
2020,01,01,05,22,9.9
2020,01,01,05,37,8.5
2020,01,01,05,52,7.7
2020,01,01,06,07,10.7
2020,01,01,06,22,9.7
2020,01,01,06,37,8.8
2020,01,01,06,52,10.7
2020,01,01,07,07,10.2
2020,01,01,07,22,13.2
2020,01,01,07,37,15.0
2020,01,01,07,52,15.1
2020,01,01,08,07,12.1
2020,01,01,08,22,12.5
2020,01,01,08,37,13.1
2020,01,01,08,52,14.0
2020,01,01,09,07,12.3
2020,01,01,09,22,9.9
2020,01,01,09,37,9.9
2020,01,01,09,52,10.5
2020,01,01,10,07,15.7
2020,01,01,10,22,13.9
2020,01,01,10,37,13.6
2020,01,01,10,52,11.7
2020,01,01,11,07,10.3
2020,01,01,11,22,10.3
2020,01,01,11,37,12.4
2020,01,01,11,52,12.4
2020,01,01,12,07,14.6
2020,01,01,12,22,13.9
2020,01,01,12,37,10.6
2020,01,01,12,52,20.9
2020,01,01,13,07,20.2
2020,01,01,13,22,15.3
2020,01,01,13,37,16.8
2020,01,01,13,52,10.1
2020,01,01,14,07,8.8
2020,01,01,14,22,21.6
2020,01,01,14,37,20.0
2020,01,01,14,52,18.4
2020,01,01,15,07,16.6
2020,01,01,15,22,14.7
2020,01,01,15,37,13.6
2020,01,01,15,52,12.4
2020,01,01,16,07,12.8
2020,01,01,16,22,11.9
2020,01,01,16,37,11.5
2020,01,01,16,52,14.4
2020,01,01,17,07,13.4
2020,01,01,17,22,11.9
2020,01,01,17,37,13.3
2020,01,01,17,52,15.4
2020,01,01,18,07,12.6
2020,01,01,18,22,12.8
2020,01,01,18,37,14.1
2020,01,01,18,52,13.7
2020,01,01,19,07,13.9
2020,01,01,19,22,11.6
2020,01,01,19,37,13.2
2020,01,01,19,52,16.3
2020,01,01,20,07,13.7
2020,01,01,20,22,10.2
2020,01,01,20,37,11.6
2020,01,01,20,52,15.5
2020,01,01,21,07,21.1
2020,01,01,21,22,16.7
2020,01,01,21,37,13.8
2020,01,01,21,52,14.4
2020,01,01,22,07,17.0
2020,01,01,22,22,18.5
2020,01,01,22,37,15.4
2020,01,01,22,52,8.2
2020,01,01,23,07,11.3
2020,01,01,23,22,11.7
2020,01,01,23,37,12.6
2020,01,01,23,52,8.7
2020,01,01,00,07,7.1
2020,01,01,00,22,9.1
2020,01,01,00,37,10.1
2020,01,01,00,52,9.2
2020,01,01,01,07,8.9
2020,01,01,01,22,9.3
2020,01,01,01,37,9.3
2020,01,01,01,52,8.9
2020,01,01,02,07,7.8
2020,01,01,02,22,6.5
2020,01,01,02,37,7.8
2020,01,01,02,52,8.3
2020,01,01,03,07,8.5
2020,01,01,03,22,7.8
2020,01,01,03,37,8.1
2020,01,01,03,52,7.8
2020,01,01,04,07,8.7
2020,01,01,04,22,9.0
2020,01,01,04,37,7.6
2020,01,01,04,52,8.5
2020,01,01,05,07,8.8
2020,01,01,05,22,10.0
2020,01,01,05,37,7.8
2020,01,01,05,52,7.2
2020,01,01,06,07,7.7
2020,01,01,06,22,10.2
2020,01,01,06,37,8.4
2020,01,01,06,52,6.5
2020,01,01,07,07,8.5
2020,01,01,07,22,10.1
2020,01,01,07,37,19.0
2020,01,01,07,52,13.9
2020,01,01,08,07,15.2
2020,01,01,08,22,11.4
2020,01,01,08,37,10.6
2020,01,01,08,52,11.4
2020,01,01,09,07,11.9
2020,01,01,09,22,13.5
2020,01,01,09,37,14.3
2020,01,01,09,52,8.8
2020,01,01,10,07,16.0
2020,01,01,10,22,9.9
2020,01,01,10,37,10.8
2020,01,01,10,52,12.0
2020,01,01,11,07,11.8
2020,01,01,11,22,14.7
2020,01,01,11,37,13.3
2020,01,01,11,52,9.3
2020,01,01,12,07,13.7
2020,01,01,12,22,11.6
2020,01,01,12,37,14.5
2020,01,01,12,52,10.4
2020,01,01,13,07,12.6
